"id";"pesid";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_principal";"causa_acidente";"ordem_tipo_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"id_veiculo";"tipo_veiculo";"marca";"ano_fabricacao_veiculo";"tipo_envolvido";"estado_fisico";"idade";"sexo";"ilesos";"feridos_leves";"feridos_graves";"mortos";"latitude";"longitude";"regional";"delegacia";"uop"
104841;228054;2018-01-20;"sábado";"10:20:00";"RS";116;611,8;"ARROIO GRANDE";"Não";"Falta de Atenção à Condução";1;"Colisao transversal";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Rotatória";"Sim";186339;"Automóvel";"IMP/SUZUKI BALENO GS";1996;"Passageiro";"Ileso";57;"Feminino";1;0;0;0;"-32.24367257";"-53.0688411";"SR-RS";"DEL9/7";"UOP03/RS"
104841;228056;2018-01-20;"sábado";"10:20:00";"RS";116;611,8;"ARROIO GRANDE";"Não";"Falta de Atenção à Condução";1;"Colisao transversal";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Rotatória";"Sim";186339;"Automóvel";"IMP/SUZUKI BALENO GS";1996;"Passageiro";"Ileso";23;"Feminino";1;0;0;0;"-32.24367257";"-53.0688411";"SR-RS";"DEL9/7";"UOP03/RS"
104846;228079;2018-01-20;"sábado";"11:05:00";"RS";290;96,8;"PORTO ALEGRE";"Sim";"Não guardar distância de segurança";1;"Colisao com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Sim";186407;"Caminhonete";"";2017;"Passageiro";"Ileso";14;"Masculino";1;0;0;0;"-29.99905461";"-51.2062217";"SR-RS";"DEL9/1";"UOP01/RS"
104846;228076;2018-01-20;"sábado";"11:05:00";"RS";290;96,8;"PORTO ALEGRE";"Sim";"Não guardar distância de segurança";1;"Colisao com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Sim";186407;"Caminhonete";"";2017;"Condutor";"Ileso";49;"Masculino";1;0;0;0;"-29.99905461";"-51.2062217";"SR-RS";"DEL9/1";"UOP01/RS"
104846;228034;2018-01-20;"sábado";"11:05:00";"RS";290;96,8;"PORTO ALEGRE";"Sim";"Não guardar distância de segurança";1;"Colisao com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Sim";186399;"Motocicleta";"JTA/SUZUKIBOULEVARD M800";2011;"Condutor";"Ileso";51;"Masculino";1;0;0;0;"-29.99905461";"-51.2062217";"SR-RS";"DEL9/1";"UOP01/RS"
104846;228035;2018-01-20;"sábado";"11:05:00";"RS";290;96,8;"PORTO ALEGRE";"Sim";"Não guardar distância de segurança";1;"Colisao com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Sim";186399;"Motocicleta";"JTA/SUZUKIBOULEVARD M800";2011;"Passageiro";"Lesões Leves";50;"Feminino";0;1;0;0;"-29.99905461";"-51.2062217";"SR-RS";"DEL9/1";"UOP01/RS"
104846;228081;2018-01-20;"sábado";"11:05:00";"RS";290;96,8;"PORTO ALEGRE";"Sim";"Não guardar distância de segurança";1;"Colisao com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Sim";186407;"Caminhonete";"";2017;"Passageiro";"Ileso";41;"Feminino";1;0;0;0;"-29.99905461";"-51.2062217";"SR-RS";"DEL9/1";"UOP01/RS"
104846;228082;2018-01-20;"sábado";"11:05:00";"RS";290;96,8;"PORTO ALEGRE";"Sim";"Não guardar distância de segurança";1;"Colisao com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Sim";186408;"Automóvel";"GM/CELTA";2001;"Condutor";"Ileso";30;"Masculino";1;0;0;0;"-29.99905461";"-51.2062217";"SR-RS";"DEL9/1";"UOP01/RS"
104850;228108;2018-01-20;"sábado";"10:55:00";"RS";386;139,9;"SARANDI";"Não";"Falta de Atenção à Condução";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";186454;"Automóvel";"VW/GOL 1000";1994;"Condutor";"Lesões Leves";31;"Masculino";0;1;0;0;"-27.99296143";"-52.8952378";"SR-RS";"DEL9/14";"UOP01/RS"
104856;228340;2018-01-20;"sábado";"11:30:00";"RS";290;96,2;"PORTO ALEGRE";"Sim";"Restrição de Visibilidade";1;"Colisao traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Sim";186434;"Caminhão-trator";"VOLVO/FH 440 6X2T";2011;"Condutor";"Ileso";61;"Masculino";1;0;0;0;"-29.99342972";"-51.20533079";"SR-RS";"DEL9/1";"UOP01/RS"
104856;228344;2018-01-20;"sábado";"11:30:00";"RS";290;96,2;"PORTO ALEGRE";"Sim";"Restrição de Visibilidade";1;"Colisao traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Sim";186435;"Automóvel";"CHEVROLET/ONIX 10MT JOY";2017;"Condutor";"Ileso";39;"Masculino";1;0;0;0;"-29.99342972";"-51.20533079";"SR-RS";"DEL9/1";"UOP01/RS"
104862;227994;2018-01-20;"sábado";"12:45:00";"RS";116;257,2;"ESTEIO";"Não";"Falta de Atenção à Condução";1;"Colisao transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Reta";"Sim";186369;"Automóvel";"FIAT/BRAVO ESSENCE DUAL";2012;"Condutor";"Lesões Leves";27;"Masculino";0;1;0;0;"-29.85429172";"-51.18045624";"SR-RS";"DEL9/1";"UOP02/RS"
104862;227995;2018-01-20;"sábado";"12:45:00";"RS";116;257,2;"ESTEIO";"Não";"Falta de Atenção à Condução";1;"Colisao transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Reta";"Sim";186369;"Automóvel";"FIAT/BRAVO ESSENCE DUAL";2012;"Passageiro";"Lesões Leves";49;"Feminino";0;1;0;0;"-29.85429172";"-51.18045624";"SR-RS";"DEL9/1";"UOP02/RS"
104862;227997;2018-01-20;"sábado";"12:45:00";"RS";116;257,2;"ESTEIO";"Não";"Falta de Atenção à Condução";1;"Colisao transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Reta";"Sim";186370;"Automóvel";"I/FORD FOCUS 1.6L HA";2004;"Passageiro";"Lesões Leves";49;"Feminino";0;1;0;0;"-29.85429172";"-51.18045624";"SR-RS";"DEL9/1";"UOP02/RS"
104862;227996;2018-01-20;"sábado";"12:45:00";"RS";116;257,2;"ESTEIO";"Não";"Falta de Atenção à Condução";1;"Colisao transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Reta";"Sim";186370;"Automóvel";"I/FORD FOCUS 1.6L HA";2004;"Condutor";"Lesões Leves";49;"Masculino";0;1;0;0;"-29.85429172";"-51.18045624";"SR-RS";"DEL9/1";"UOP02/RS"
104871;228007;2018-01-20;"sábado";"13:45:00";"RS";116;269;"CANOAS";"Sim";"Obstáculo Estático sobre a Via";2;"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Sim";186380;"Motocicleta";"JTA/SUZUKI EN125 YES";2008;"Condutor";"Lesões Leves";27;"Masculino";0;1;0;0;"-29.96352408";"-51.17639706";"SR-RS";"DEL9/1";"UOP01/RS"
104871;228019;2018-01-20;"sábado";"13:45:00";"RS";116;269;"CANOAS";"Sim";"Obstáculo Estático sobre a Via";2;"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Sim";186380;"Motocicleta";"JTA/SUZUKI EN125 YES";2008;"Passageiro";"Lesões Leves";35;"Feminino";0;1;0;0;"-29.96352408";"-51.17639706";"SR-RS";"DEL9/1";"UOP01/RS"
104884;228066;2018-01-20;"sábado";"14:40:00";"RS";116;242,6;"SAO LEOPOLDO";"Sim";"Falta de Atenção à Condução";1;"Colisao traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";186414;"Automóvel";"FORD/KA FLEX";2013;"Condutor";"Ileso";54;"Masculino";1;0;0;0;"-29.72840247";"-51.14931822";"SR-RS";"DEL9/1";"UOP02/RS"
104884;228068;2018-01-20;"sábado";"14:40:00";"RS";116;242,6;"SAO LEOPOLDO";"Sim";"Falta de Atenção à Condução";1;"Colisao traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";186415;"Automóvel";"GM/PRISMA MAXX";2008;"Condutor";"Ileso";42;"Masculino";1;0;0;0;"-29.72840247";"-51.14931822";"SR-RS";"DEL9/1";"UOP02/RS"
104884;228072;2018-01-20;"sábado";"14:40:00";"RS";116;242,6;"SAO LEOPOLDO";"Sim";"Falta de Atenção à Condução";1;"Colisao traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";186415;"Automóvel";"GM/PRISMA MAXX";2008;"Passageiro";"Lesões Leves";66;"Masculino";0;1;0;0;"-29.72840247";"-51.14931822";"SR-RS";"DEL9/1";"UOP02/RS"
104889;228077;2018-01-20;"sábado";"15:05:00";"RS";116;183,2;"NOVA PETROPOLIS";"Sim";"Desobediência às normas de trânsito pelo condutor";1;"Colisao transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Curva";"Sim";186426;"Caminhonete";"IMP/TOYOTA HILUX 4CD SR5";2001;"Condutor";"Ileso";31;"Masculino";1;0;0;0;"-29.3819323";"-51.1238776";"SR-RS";"DEL9/5";"UOP02/RS"
104889;228084;2018-01-20;"sábado";"15:05:00";"RS";116;183,2;"NOVA PETROPOLIS";"Sim";"Desobediência às normas de trânsito pelo condutor";1;"Colisao transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Curva";"Sim";186428;"Motocicleta";"BMW/F800 GS";2016;"Condutor";"Lesões Leves";60;"Masculino";0;1;0;0;"-29.3819323";"-51.1238776";"SR-RS";"DEL9/5";"UOP02/RS"
104911;229107;2018-01-20;"sábado";"15:00:00";"RS";290;21,4;"SANTO ANTONIO DA PATRULHA";"Sim";"Não guardar distância de segurança";1;"Colisao lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Não";186959;"Camioneta";"";NA;"Condutor";"Ileso";NA;"Não Informado";1;0;0;0;"-29.88983469";"-50.46873186";"SR-RS";"DEL9/3";"UOP02/RS"
104911;229097;2018-01-20;"sábado";"15:00:00";"RS";290;21,4;"SANTO ANTONIO DA PATRULHA";"Sim";"Não guardar distância de segurança";1;"Colisao lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Não";186955;"Automóvel";"GM/CORSA SEDAN";2003;"Passageiro";"Lesões Leves";49;"Feminino";0;1;0;0;"-29.88983469";"-50.46873186";"SR-RS";"DEL9/3";"UOP02/RS"
104911;229095;2018-01-20;"sábado";"15:00:00";"RS";290;21,4;"SANTO ANTONIO DA PATRULHA";"Sim";"Não guardar distância de segurança";1;"Colisao lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Não";186955;"Automóvel";"GM/CORSA SEDAN";2003;"Condutor";"Lesões Leves";51;"Masculino";0;1;0;0;"-29.88983469";"-50.46873186";"SR-RS";"DEL9/3";"UOP02/RS"
104925;228214;2018-01-20;"sábado";"18:00:00";"RS";392;351,6;"SANTA MARIA";"Sim";"Ingestão de Álcool";1;"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Sim";186541;"Motocicleta";"HONDA/CG 125 FAN KS";2011;"Pedestre";"Lesões Leves";23;"Masculino";0;1;0;0;"-29.72845837";"-53.80311728";"SR-RS";"DEL9/9";"UOP01/RS"
104925;228215;2018-01-20;"sábado";"18:00:00";"RS";392;351,6;"SANTA MARIA";"Sim";"Ingestão de Álcool";1;"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Sim";186541;"Motocicleta";"HONDA/CG 125 FAN KS";2011;"Pedestre";"Ileso";44;"Feminino";1;0;0;0;"-29.72845837";"-53.80311728";"SR-RS";"DEL9/9";"UOP01/RS"
104925;228216;2018-01-20;"sábado";"18:00:00";"RS";392;351,6;"SANTA MARIA";"Sim";"Ingestão de Álcool";1;"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Sim";186541;"Motocicleta";"HONDA/CG 125 FAN KS";2011;"Pedestre";"Ileso";50;"Masculino";1;0;0;0;"-29.72845837";"-53.80311728";"SR-RS";"DEL9/9";"UOP01/RS"
104925;228218;2018-01-20;"sábado";"18:00:00";"RS";392;351,6;"SANTA MARIA";"Sim";"Ingestão de Álcool";1;"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Sim";186541;"Motocicleta";"HONDA/CG 125 FAN KS";2011;"Pedestre";"Ileso";NA;"Masculino";1;0;0;0;"-29.72845837";"-53.80311728";"SR-RS";"DEL9/9";"UOP01/RS"
104925;228213;2018-01-20;"sábado";"18:00:00";"RS";392;351,6;"SANTA MARIA";"Sim";"Ingestão de Álcool";1;"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Sim";186541;"Motocicleta";"HONDA/CG 125 FAN KS";2011;"Condutor";"Lesões Graves";45;"Masculino";0;0;1;0;"-29.72845837";"-53.80311728";"SR-RS";"DEL9/9";"UOP01/RS"
104930;228115;2018-01-20;"sábado";"17:50:00";"RS";116;240,8;"NOVO HAMBURGO";"Sim";"Falta de Atenção à Condução";1;"Colisao traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";186461;"Motocicleta";"PIAGGIO/VESPA PX 200 GT";1987;"Condutor";"Ileso";64;"Masculino";1;0;0;0;"-29.71204089";"-51.1474514";"SR-RS";"DEL9/1";"UOP02/RS"
104930;228116;2018-01-20;"sábado";"17:50:00";"RS";116;240,8;"NOVO HAMBURGO";"Sim";"Falta de Atenção à Condução";1;"Colisao traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";186462;"Caminhonete";"IMP/KIA BESTA 3V RS";2001;"Condutor";"Ileso";47;"Masculino";1;0;0;0;"-29.71204089";"-51.1474514";"SR-RS";"DEL9/1";"UOP02/RS"
104948;228189;2018-01-20;"sábado";"18:50:00";"RS";287;240,7;"SANTA MARIA";"Sim";"Falta de Atenção à Condução";1;"Colisao transversal";"Sem Vítimas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Interseçao de vias";"Sim";186522;"Automóvel";"I/RENAULT CLIO EXP1016VH";2013;"Condutor";"Ileso";62;"Masculino";1;0;0;0;"-29.70677592";"-53.78620327";"SR-RS";"DEL9/9";"UOP01/RS"
104948;228198;2018-01-20;"sábado";"18:50:00";"RS";287;240,7;"SANTA MARIA";"Sim";"Falta de Atenção à Condução";1;"Colisao transversal";"Sem Vítimas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Interseçao de vias";"Sim";186523;"Automóvel";"VW/SANTANA CL 1800 I";1995;"Condutor";"Ileso";23;"Masculino";1;0;0;0;"-29.70677592";"-53.78620327";"SR-RS";"DEL9/9";"UOP01/RS"
104950;228157;2018-01-20;"sábado";"18:05:00";"RS";153;517,5;"CACAPAVA DO SUL";"Sim";"Condutor Dormindo";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";186495;"Caminhão";"FORD/CARGO 2422 E";2008;"Condutor";"Lesões Leves";54;"Masculino";0;1;0;0;"-30.63755764";"-53.39798018";"SR-RS";"DEL9/9";"UOP02/RS"
104982;232802;2018-01-20;"sábado";"17:40:00";"RS";116;162,4;"CAXIAS DO SUL";"Sim";"Velocidade Incompatível";1;"Tombamento";"Sem Vítimas";"Pleno dia";"Crescente";"Nublado";"Simples";"Curva";"Não";190321;"Automóvel";"VW/GOL CL";1988;"Condutor";"Ileso";25;"Masculino";1;0;0;0;"-29.25076855";"-51.15914315";"SR-RS";"DEL9/5";"UOP02/RS"
104993;228241;2018-01-20;"sábado";"22:00:00";"RS";386;44,4;"SEBERI";"Sim";"Velocidade Incompatível";1;"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Reta";"Sim";186565;"Automóvel";"VW/GOL 1.6 POWER";2007;"Condutor";"Ileso";69;"Masculino";1;0;0;0;"-27.44308312";"-53.4152169";"SR-RS";"DEL9/14";"UOP02/RS"
104996;230103;2018-01-20;"sábado";"22:10:00";"RS";116;622,5;"ARROIO GRANDE";"Sim";"Animais na Pista";1;"Atropelamento de Animal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Reta";"Não";186621;"Motocicleta";"HONDA/CB 300R";2009;"Passageiro";"Lesões Graves";57;"Feminino";0;0;1;0;"-32.31098246";"-53.13282754";"SR-RS";"DEL9/7";"UOP03/RS"
104996;230098;2018-01-20;"sábado";"22:10:00";"RS";116;622,5;"ARROIO GRANDE";"Sim";"Animais na Pista";1;"Atropelamento de Animal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Reta";"Não";186621;"Motocicleta";"HONDA/CB 300R";2009;"Condutor";"Lesões Graves";61;"Masculino";0;0;1;0;"-32.31098246";"-53.13282754";"SR-RS";"DEL9/7";"UOP03/RS"
105019;228660;2018-01-20;"sábado";"21:45:00";"RS";285;641;"SANTO ANTONIO DAS MISSOES";"Sim";"Fenômenos da Natureza";1;"Capotamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Simples";"Reta";"Não";186917;"Automóvel";"FORD/ESCORT 1.8I GLX";1999;"Passageiro";"Ileso";24;"Masculino";1;0;0;0;"-28.60408514";"-55.68213771";"SR-RS";"DEL9/12";"UOP01/RS"
105019;228643;2018-01-20;"sábado";"21:45:00";"RS";285;641;"SANTO ANTONIO DAS MISSOES";"Sim";"Fenômenos da Natureza";1;"Capotamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Simples";"Reta";"Não";186917;"Automóvel";"FORD/ESCORT 1.8I GLX";1999;"Condutor";"Ileso";22;"Masculino";1;0;0;0;"-28.60408514";"-55.68213771";"SR-RS";"DEL9/12";"UOP01/RS"
105019;228649;2018-01-20;"sábado";"21:45:00";"RS";285;641;"SANTO ANTONIO DAS MISSOES";"Sim";"Fenômenos da Natureza";1;"Capotamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Simples";"Reta";"Não";186917;"Automóvel";"FORD/ESCORT 1.8I GLX";1999;"Passageiro";"Lesões Graves";25;"Masculino";0;0;1;0;"-28.60408514";"-55.68213771";"SR-RS";"DEL9/12";"UOP01/RS"
105033;228321;2018-01-21;"domingo";"02:25:00";"RS";158;329,8;"SANTA MARIA";"Sim";"Desobediência às normas de trânsito pelo condutor";1;"Colisao transversal";"Sem Vítimas";"Plena Noite";"Crescente";"Chuva";"Dupla";"Rotatória";"Sim";186654;"Automóvel";"FORD/CORCEL II";1979;"Condutor";"Não Informado";NA;"Não Informado";0;0;0;0;"-29.70020596";"-53.84090424";"SR-RS";"DEL9/9";"UOP01/RS"
105033;228327;2018-01-21;"domingo";"02:25:00";"RS";158;329,8;"SANTA MARIA";"Sim";"Desobediência às normas de trânsito pelo condutor";1;"Colisao transversal";"Sem Vítimas";"Plena Noite";"Crescente";"Chuva";"Dupla";"Rotatória";"Sim";186655;"Automóvel";"FIAT/UNO MILLE";1990;"Condutor";"Ileso";19;"Masculino";1;0;0;0;"-29.70020596";"-53.84090424";"SR-RS";"DEL9/9";"UOP01/RS"
105034;228309;2018-01-21;"domingo";"02:20:00";"RS";290;25;"SANTO ANTONIO DA PATRULHA";"Sim";"Condutor Dormindo";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";186650;"Automóvel";"FORD/FIESTA 1.6 FLEX";2013;"Condutor";"Ileso";33;"Masculino";1;0;0;0;"-29.880203";"-50.503971";"SR-RS";"DEL9/3";"UOP02/RS"
105034;228312;2018-01-21;"domingo";"02:20:00";"RS";290;25;"SANTO ANTONIO DA PATRULHA";"Sim";"Condutor Dormindo";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";186650;"Automóvel";"FORD/FIESTA 1.6 FLEX";2013;"Passageiro";"Lesões Leves";48;"Feminino";0;1;0;0;"-29.880203";"-50.503971";"SR-RS";"DEL9/3";"UOP02/RS"
105034;228314;2018-01-21;"domingo";"02:20:00";"RS";290;25;"SANTO ANTONIO DA PATRULHA";"Sim";"Condutor Dormindo";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";186650;"Automóvel";"FORD/FIESTA 1.6 FLEX";2013;"Passageiro";"Lesões Leves";15;"Masculino";0;1;0;0;"-29.880203";"-50.503971";"SR-RS";"DEL9/3";"UOP02/RS"
105042;228315;2018-01-21;"domingo";"03:45:00";"RS";116;232;"ESTANCIA VELHA";"Sim";"Falta de Atenção à Condução";1;"Colisao lateral";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Reta";"Sim";186648;"Automóvel";"RENAULT/CLIO AUT 1.0 H";2004;"Condutor";"Ileso";23;"Masculino";1;0;0;0;"-29.63301506";"-51.14335056";"SR-RS";"DEL9/1";"UOP02/RS"
105042;228316;2018-01-21;"domingo";"03:45:00";"RS";116;232;"ESTANCIA VELHA";"Sim";"Falta de Atenção à Condução";1;"Colisao lateral";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Reta";"Sim";186649;"Motocicleta";"YAMAHA/YBR 125K";2006;"Condutor";"Lesões Leves";32;"Masculino";0;1;0;0;"-29.63301506";"-51.14335056";"SR-RS";"DEL9/1";"UOP02/RS"
105051;230246;2018-01-21;"domingo";"05:45:00";"RS";290;86,1;"PORTO ALEGRE";"Sim";"Condutor Dormindo";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";186667;"Motocicleta";"HONDA/CG 125 FAN KS";2009;"Condutor";"Lesões Leves";26;"Masculino";0;1;0;0;"-29.96835487";"-51.11814392";"SR-RS";"DEL9/1";"UOP01/RS"
105081;228446;2018-01-21;"domingo";"08:00:00";"RS";158;222;"CRUZ ALTA";"Sim";"Pista Escorregadia";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Curva";"Não";186762;"Automóvel";"PEUGEOT/208 ACTIVE";2013;"Condutor";"Lesões Leves";35;"Masculino";0;1;0;0;"-28.89103044";"-53.56137085";"SR-RS";"DEL9/10";"UOP02/RS"
105081;228449;2018-01-21;"domingo";"08:00:00";"RS";158;222;"CRUZ ALTA";"Sim";"Pista Escorregadia";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Curva";"Não";186762;"Automóvel";"PEUGEOT/208 ACTIVE";2013;"Passageiro";"Lesões Leves";43;"Feminino";0;1;0;0;"-28.89103044";"-53.56137085";"SR-RS";"DEL9/10";"UOP02/RS"
105105;228443;2018-01-01;"segunda-feira";"19:25:00";"RS";285;304;"PASSO FUNDO";"Não";"Pista Escorregadia";1;"Colisao frontal";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Chuva";"Simples";"Desvio Temporário";"Não";186759;"Caminhão-trator";"SCANIA/R124 GA4X2NZ 400";2004;"Condutor";"Ileso";48;"Masculino";1;0;0;0;"-28.23448048";"-52.52399969";"SR-RS";"DEL9/8";"UOP01/RS"
105105;228444;2018-01-01;"segunda-feira";"19:25:00";"RS";285;304;"PASSO FUNDO";"Não";"Pista Escorregadia";1;"Colisao frontal";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Chuva";"Simples";"Desvio Temporário";"Não";186760;"Caminhão";"M.BENZ/912";1990;"Condutor";"Lesões Graves";66;"Masculino";0;0;1;0;"-28.23448048";"-52.52399969";"SR-RS";"DEL9/8";"UOP01/RS"
105110;228563;2018-01-21;"domingo";"10:45:00";"RS";287;259;"SANTA MARIA";"Sim";"Velocidade Incompatível";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Não";186829;"Caminhonete";"CHEVROLET/S10 LT DD2A";2014;"Condutor";"Lesões Leves";57;"Masculino";0;1;0;0;"-29.67663447";"-53.95710289";"SR-RS";"DEL9/9";"UOP01/RS"
105110;228568;2018-01-21;"domingo";"10:45:00";"RS";287;259;"SANTA MARIA";"Sim";"Velocidade Incompatível";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Não";186829;"Caminhonete";"CHEVROLET/S10 LT DD2A";2014;"Passageiro";"Lesões Leves";73;"Masculino";0;1;0;0;"-29.67663447";"-53.95710289";"SR-RS";"DEL9/9";"UOP01/RS"
105110;228566;2018-01-21;"domingo";"10:45:00";"RS";287;259;"SANTA MARIA";"Sim";"Velocidade Incompatível";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Não";186829;"Caminhonete";"CHEVROLET/S10 LT DD2A";2014;"Passageiro";"Lesões Leves";69;"Feminino";0;1;0;0;"-29.67663447";"-53.95710289";"SR-RS";"DEL9/9";"UOP01/RS"
105136;228629;2018-01-21;"domingo";"12:25:00";"RS";293;145,5;"CANDIOTA";"Sim";"Pista Escorregadia";1;"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Simples";"Ponte";"Não";186901;"Motocicleta";"INDIAN/CHIEF CLASSIC";2016;"Passageiro";"Lesões Leves";50;"Feminino";0;1;0;0;"-31.41989807";"-53.72494387";"SR-RS";"DEL9/11";"UOP03/RS"
105136;228628;2018-01-21;"domingo";"12:25:00";"RS";293;145,5;"CANDIOTA";"Sim";"Pista Escorregadia";1;"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Simples";"Ponte";"Não";186901;"Motocicleta";"INDIAN/CHIEF CLASSIC";2016;"Condutor";"Lesões Graves";50;"Masculino";0;0;1;0;"-31.41989807";"-53.72494387";"SR-RS";"DEL9/11";"UOP03/RS"
105145;228515;2018-01-21;"domingo";"12:00:00";"RS";285;301;"PASSO FUNDO";"Sim";"Falta de Atenção à Condução";1;"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Sim";186819;"Caminhão";"VW/7.90";1987;"Condutor";"Ileso";50;"Masculino";1;0;0;0;"-28.22545962";"-52.47489274";"SR-RS";"DEL9/8";"UOP01/RS"
